date,close,change,change_pct,per,pbr,dividend_yield_pct
2013-02-28,2026.49,22.45,1.12,13.29,1.26,1.31
2013-03-04,2013.15,-13.34,-0.66,13.2,1.26,1.32
2013-03-05,2016.61,3.46,0.17,13.23,1.26,1.32
2013-03-06,2020.74,4.13,0.2,13.26,1.26,1.31
2013-03-07,2004.4,-16.34,-0.81,13.15,1.25,1.32
2013-03-08,2006.01,1.61,0.08,13.16,1.25,1.32
2013-03-11,2003.35,-2.66,-0.13,13.14,1.25,1.32
2013-03-12,1993.34,-10.01,-0.5,13.08,1.24,1.33
2013-03-13,1999.73,6.39,0.32,13.12,1.25,1.33
2013-03-14,2002.13,2.4,0.12,13.13,1.25,1.33
2013-03-15,1986.5,-15.63,-0.78,13.03,1.24,1.34
2013-03-18,1968.18,-18.32,-0.92,12.91,1.23,1.35
2013-03-19,1978.56,10.38,0.53,12.97,1.23,1.34
2013-03-20,1959.41,-19.15,-0.97,12.84,1.22,1.35
2013-03-21,1950.82,-8.59,-0.44,12.79,1.22,1.36
2013-03-22,1948.71,-2.11,-0.11,12.77,1.22,1.36
2013-03-25,1977.67,28.96,1.49,12.96,1.23,1.34
2013-03-26,1983.7,6.03,0.3,13,1.24,1.34
2013-03-27,1993.44,9.74,0.49,13.07,1.24,1.33
2013-03-28,1993.52,0.08,0,13.07,1.24,1.33
2013-03-29,2004.89,11.37,0.57,13.14,1.25,1.32
2013-04-01,1995.99,-8.9,-0.44,13.09,1.25,1.33
2013-04-02,1986.15,-9.84,-0.49,13.04,1.24,1.34
2013-04-03,1983.22,-2.93,-0.15,13.02,1.24,1.34
2013-04-04,1959.45,-23.77,-1.2,12.86,1.22,1.35
2013-04-05,1927.23,-32.22,-1.64,12.65,1.2,1.38
2013-04-08,1918.69,-8.54,-0.44,12.36,1.2,1.38
2013-04-09,1920.74,2.05,0.11,12.37,1.2,1.38
2013-04-10,1935.58,14.84,0.77,12.46,1.21,1.37
2013-04-11,1949.8,14.22,0.73,12.55,1.22,1.36
2013-04-12,1924.23,-25.57,-1.31,12.39,1.2,1.38
2013-04-15,1920.45,-3.78,-0.2,12.36,1.2,1.38
2013-04-16,1922.21,1.76,0.09,12.38,1.2,1.38
2013-04-17,1923.84,1.63,0.08,12.38,1.2,1.38
2013-04-18,1900.06,-23.78,-1.24,12.23,1.18,1.4
2013-04-19,1906.75,6.69,0.35,12.27,1.19,1.39
2013-04-22,1926.31,19.56,1.03,12.4,1.2,1.38
2013-04-23,1918.63,-7.68,-0.4,12.35,1.2,1.38
2013-04-24,1935.31,16.68,0.87,12.46,1.21,1.37
2013-04-25,1951.6,16.29,0.84,12.57,1.22,1.36
2013-04-26,1944.56,-7.04,-0.36,12.69,1.22,1.28
2013-04-29,1940.7,-3.86,-0.2,12.67,1.22,1.28
2013-04-30,1963.95,23.25,1.2,13.81,1.17,1.21
2013-05-02,1957.21,-6.74,-0.34,13.75,1.16,1.21
2013-05-03,1965.71,8.5,0.43,13.81,1.17,1.21
2013-05-06,1961.48,-4.23,-0.22,13.78,1.16,1.21
2013-05-07,1954.35,-7.13,-0.36,13.73,1.16,1.21
2013-05-08,1956.45,2.1,0.11,13.78,1.16,1.21
2013-05-09,1979.45,23,1.18,13.94,1.18,1.2
2013-05-10,1944.75,-34.7,-1.75,13.7,1.15,1.22
2013-05-13,1948.7,3.95,0.2,13.72,1.16,1.22
2013-05-14,1968.83,20.13,1.03,13.88,1.17,1.2
2013-05-15,1971.26,2.43,0.12,13.9,1.17,1.2
2013-05-16,1986.81,15.55,0.79,14.01,1.18,1.19
2013-05-20,1982.43,-4.38,-0.22,13.97,1.18,1.2
2013-05-21,1981.09,-1.34,-0.07,13.96,1.18,1.2
2013-05-22,1993.83,12.74,0.64,14.05,1.18,1.19
2013-05-23,1969.19,-24.64,-1.24,13.88,1.17,1.2
2013-05-24,1973.45,4.26,0.22,13.91,1.17,1.2
2013-05-27,1979.97,6.52,0.33,13.95,1.17,1.2
2013-05-28,1986.22,6.25,0.32,14,1.18,1.19
2013-05-29,2001.2,14.98,0.75,14.1,1.19,1.19
2013-05-30,2000.1,-1.1,-0.05,14.09,1.19,1.19
2013-05-31,2001.05,0.95,0.05,14.1,1.19,1.18
2013-06-03,1989.57,-11.48,-0.57,14.02,1.18,1.19
2013-06-04,1989.51,-0.06,0,14.02,1.18,1.19
2013-06-05,1959.19,-30.32,-1.52,13.8,1.16,1.21
2013-06-07,1923.85,-35.34,-1.8,13.56,1.14,1.23
2013-06-10,1932.7,8.85,0.46,13.53,1.15,1.23
2013-06-11,1920.68,-12.02,-0.62,13.45,1.14,1.24
2013-06-12,1909.91,-10.77,-0.56,13.37,1.13,1.24
2013-06-13,1882.73,-27.18,-1.42,13.18,1.12,1.26
2013-06-14,1889.24,6.51,0.35,13.23,1.12,1.26
2013-06-17,1883.1,-6.14,-0.32,13.19,1.12,1.26
2013-06-18,1900.62,17.52,0.93,13.31,1.13,1.25
2013-06-19,1888.31,-12.31,-0.65,13.23,1.12,1.26
2013-06-20,1850.49,-37.82,-2,12.97,1.1,1.28
2013-06-21,1822.83,-27.66,-1.49,12.77,1.08,1.3
2013-06-24,1799.01,-23.82,-1.31,12.6,1.07,1.32
2013-06-25,1780.63,-18.38,-1.02,12.48,1.06,1.33
2013-06-26,1783.45,2.82,0.16,12.49,1.06,1.33
2013-06-27,1834.7,51.25,2.87,12.85,1.09,1.29
2013-06-28,1863.32,28.62,1.56,13.05,1.11,1.27
2013-07-01,1855.73,-7.59,-0.41,12.99,1.1,1.28
2013-07-02,1855.02,-0.71,-0.04,12.99,1.1,1.28
2013-07-03,1824.66,-30.36,-1.64,12.77,1.08,1.3
2013-07-04,1839.14,14.48,0.79,12.88,1.09,1.29
2013-07-05,1833.31,-5.83,-0.32,12.83,1.09,1.29
2013-07-08,1816.85,-16.46,-0.9,12.72,1.08,1.3
2013-07-09,1830.35,13.5,0.74,12.81,1.09,1.29
2013-07-10,1824.16,-6.19,-0.34,12.77,1.08,1.3
2013-07-11,1877.6,53.44,2.93,13.15,1.12,1.26
2013-07-12,1869.98,-7.62,-0.41,13.09,1.11,1.27
2013-07-15,1875.16,5.18,0.28,13.13,1.11,1.26
2013-07-16,1866.36,-8.8,-0.47,13.07,1.11,1.27
2013-07-17,1887.49,21.13,1.13,13.22,1.12,1.26
2013-07-18,1875.48,-12.01,-0.64,12.83,1.11,1.26
2013-07-19,1871.41,-4.07,-0.22,12.8,1.11,1.27
2013-07-22,1880.35,8.94,0.48,12.86,1.12,1.26
2013-07-23,1904.15,23.8,1.27,13.03,1.13,1.24
2013-07-24,1912.08,7.93,0.42,13.08,1.14,1.24
2013-07-25,1909.61,-2.47,-0.13,13.07,1.13,1.24
2013-07-26,1910.81,1.2,0.06,13.07,1.14,1.24
2013-07-29,1899.89,-10.92,-0.57,13,1.13,1.25
2013-07-30,1917.05,17.16,0.9,13.12,1.14,1.24
2013-07-31,1914.03,-3.02,-0.16,13.2,1.13,1.21
2013-08-01,1920.74,6.71,0.35,13.25,1.13,1.21
2013-08-02,1923.38,2.64,0.14,13.27,1.13,1.21
2013-08-05,1916.22,-7.16,-0.37,13.22,1.13,1.21
2013-08-06,1906.62,-9.6,-0.5,13.15,1.12,1.22
2013-08-07,1878.33,-28.29,-1.48,12.96,1.11,1.23
2013-08-08,1883.97,5.64,0.3,13,1.11,1.23
2013-08-09,1880.71,-3.26,-0.17,12.97,1.11,1.23
2013-08-12,1884.83,4.12,0.22,13,1.11,1.23
2013-08-13,1913.03,28.2,1.5,13.2,1.13,1.21
2013-08-14,1923.91,10.88,0.57,13.27,1.13,1.21
2013-08-16,1920.11,-3.8,-0.2,13.14,1.13,1.21
2013-08-19,1917.64,-2.47,-0.13,13.12,1.13,1.21
2013-08-20,1887.85,-29.79,-1.55,12.92,1.11,1.23
2013-08-21,1867.46,-20.39,-1.08,12.78,1.1,1.24
2013-08-22,1849.12,-18.34,-0.98,12.65,1.09,1.25
2013-08-23,1870.16,21.04,1.14,12.79,1.1,1.24
2013-08-26,1887.86,17.7,0.95,12.92,1.11,1.23
2013-08-27,1885.84,-2.02,-0.11,12.91,1.11,1.23
2013-08-28,1884.52,-1.32,-0.07,12.9,1.11,1.23
2013-08-29,1907.54,23.02,1.22,13.06,1.13,1.21
2013-08-30,1926.36,18.82,0.99,13.16,1.14,1.2
2013-09-02,1924.81,-1.55,-0.08,13.14,1.14,1.2
2013-09-03,1933.74,8.93,0.46,13.2,1.14,1.2
2013-09-04,1933.03,-0.71,-0.04,13.2,1.14,1.2
2013-09-05,1951.65,18.62,0.96,13.32,1.15,1.18
2013-09-06,1955.31,3.66,0.19,13.35,1.16,1.18
2013-09-09,1974.67,19.36,0.99,13.57,1.17,1.17
2013-09-10,1994.06,19.39,0.98,13.7,1.18,1.16
2013-09-11,2003.85,9.79,0.49,13.77,1.18,1.15
2013-09-12,2004.06,0.21,0.01,13.77,1.18,1.15
2013-09-13,1994.32,-9.74,-0.49,13.71,1.18,1.16
2013-09-16,2013.37,19.05,0.96,13.85,1.19,1.15
2013-09-17,2005.58,-7.79,-0.39,13.81,1.19,1.15
2013-09-23,2009.41,3.83,0.19,13.85,1.19,1.15
2013-09-24,2007.1,-2.31,-0.11,13.83,1.19,1.15
2013-09-25,1998.06,-9.04,-0.45,13.77,1.18,1.16
2013-09-26,2007.32,9.26,0.46,13.84,1.19,1.15
2013-09-27,2011.8,4.48,0.22,13.86,1.19,1.15
2013-09-30,1996.96,-14.84,-0.74,13.76,1.18,1.16
2013-10-01,1998.87,1.91,0.1,13.76,1.18,1.16
2013-10-02,1999.47,0.6,0.03,13.76,1.18,1.16
2013-10-04,1996.98,-2.49,-0.12,13.75,1.18,1.16
2013-10-07,1994.42,-2.56,-0.13,13.73,1.18,1.16
2013-10-08,2002.76,8.34,0.42,13.79,1.18,1.15
2013-10-10,2001.4,-1.36,-0.07,13.78,1.18,1.15
2013-10-11,2024.9,23.5,1.17,13.94,1.2,1.14
2013-10-14,2020.27,-4.63,-0.23,13.91,1.19,1.14
2013-10-15,2040.96,20.69,1.02,14.06,1.21,1.13
2013-10-16,2034.61,-6.35,-0.31,14.02,1.2,1.14
2013-10-17,2040.61,6,0.29,14.07,1.21,1.13
2013-10-18,2052.4,11.79,0.58,14.15,1.21,1.13
2013-10-21,2053.01,0.61,0.03,14.15,1.21,1.13
2013-10-22,2056.12,3.11,0.15,14.17,1.22,1.12
2013-10-23,2035.75,-20.37,-0.99,14.03,1.2,1.13
2013-10-24,2046.69,10.94,0.54,14.11,1.21,1.13
2013-10-25,2034.39,-12.3,-0.6,14.02,1.2,1.14
2013-10-28,2048.14,13.75,0.68,14.12,1.21,1.13
2013-10-29,2051.76,3.62,0.18,14.14,1.21,1.13
2013-10-30,2059.58,7.82,0.38,14.2,1.22,1.12
2013-10-31,2030.09,-29.49,-1.43,14.02,1.2,1.13
2013-11-01,2039.42,9.33,0.46,14.08,1.21,1.13
2013-11-04,2025.17,-14.25,-0.7,13.99,1.2,1.14
2013-11-05,2013.93,-11.24,-0.56,13.91,1.19,1.14
2013-11-06,2013.67,-0.26,-0.01,13.9,1.19,1.14
2013-11-07,2004.04,-9.63,-0.48,13.89,1.19,1.15
2013-11-08,1984.87,-19.17,-0.96,13.75,1.18,1.16
2013-11-11,1977.3,-7.57,-0.38,14.17,1.17,1.17
2013-11-12,1995.48,18.18,0.92,14.31,1.18,1.15
2013-11-13,1963.56,-31.92,-1.6,14.07,1.17,1.17
2013-11-14,1967.56,4,0.2,14.62,1.17,1.17
2013-11-15,2005.64,38.08,1.94,14.91,1.19,1.15
2013-11-18,2010.81,5.17,0.26,14.95,1.2,1.15
2013-11-19,2031.64,20.83,1.04,15.11,1.21,1.13
2013-11-20,2017.24,-14.4,-0.71,15,1.2,1.14
2013-11-21,1993.78,-23.46,-1.16,14.82,1.19,1.16
2013-11-22,2006.23,12.45,0.62,14.92,1.19,1.15
2013-11-25,2015.98,9.75,0.49,14.99,1.2,1.14
2013-11-26,2022.64,6.66,0.33,15.04,1.2,1.14
2013-11-27,2028.81,6.17,0.31,15.08,1.21,1.14
2013-11-28,2045.77,16.96,0.84,15.21,1.22,1.13
2013-11-29,2044.87,-0.9,-0.04,15.21,1.22,1.13
2013-12-02,2030.78,-14.09,-0.69,15.1,1.21,1.13
2013-12-03,2009.36,-21.42,-1.05,14.94,1.19,1.15
2013-12-04,1986.8,-22.56,-1.12,14.77,1.18,1.16
2013-12-05,1984.77,-2.03,-0.1,14.76,1.18,1.16
2013-12-06,1980.41,-4.36,-0.22,14.72,1.18,1.16
2013-12-09,2000.38,19.97,1.01,14.87,1.19,1.15
2013-12-10,1993.45,-6.93,-0.35,14.82,1.18,1.15
2013-12-11,1977.97,-15.48,-0.78,14.71,1.18,1.16
2013-12-12,1967.93,-10.04,-0.51,14.63,1.17,1.17
2013-12-13,1962.91,-5.02,-0.26,14.59,1.17,1.17
2013-12-16,1961.15,-1.76,-0.09,14.58,1.17,1.17
2013-12-17,1965.74,4.59,0.23,14.62,1.17,1.17
2013-12-18,1974.63,8.89,0.45,14.69,1.17,1.17
2013-12-19,1975.65,1.02,0.05,14.69,1.17,1.17
2013-12-20,1983.35,7.7,0.39,14.74,1.18,1.16
2013-12-23,1996.89,13.54,0.68,14.84,1.19,1.15
2013-12-24,2001.59,4.7,0.24,14.88,1.19,1.15
2013-12-26,1999.3,-2.29,-0.11,14.86,1.19,1.15
2013-12-27,2002.28,2.98,0.15,14.88,1.19,1.15
2013-12-30,2011.34,9.06,0.45,14.95,1.2,1.14
2014-01-02,1967.19,-44.15,-2.2,14.63,1.17,1.17
2014-01-03,1946.14,-21.05,-1.07,14.47,1.16,1.18
2014-01-06,1953.28,7.14,0.37,14.53,1.16,1.18
2014-01-07,1959.44,6.16,0.32,14.57,1.16,1.18
2014-01-08,1958.96,-0.48,-0.02,14.56,1.16,1.18
2014-01-09,1946.11,-12.85,-0.66,14.46,1.16,1.18
2014-01-10,1938.54,-7.57,-0.39,14.56,1.15,1.19
2014-01-13,1948.92,10.38,0.54,14.64,1.16,1.18
2014-01-14,1946.07,-2.85,-0.15,14.63,1.16,1.18
2014-01-15,1953.28,7.21,0.37,14.68,1.16,1.18
2014-01-16,1957.32,4.04,0.21,14.74,1.16,1.18
2014-01-17,1944.48,-12.84,-0.66,14.64,1.15,1.18
2014-01-20,1953.78,9.3,0.48,14.71,1.16,1.18
2014-01-21,1963.89,10.11,0.52,14.79,1.17,1.17
2014-01-22,1970.42,6.53,0.33,14.83,1.17,1.17
2014-01-23,1947.59,-22.83,-1.16,14.66,1.16,1.18
2014-01-24,1940.56,-7.03,-0.36,14.58,1.15,1.19
2014-01-27,1910.34,-30.22,-1.56,14.36,1.13,1.21
2014-01-28,1916.93,6.59,0.34,14.41,1.14,1.2
2014-01-29,1941.15,24.22,1.26,14.6,1.15,1.19
2014-02-03,1919.96,-21.19,-1.09,14.44,1.14,1.2
2014-02-04,1886.85,-33.11,-1.72,14.19,1.12,1.22
2014-02-05,1891.32,4.47,0.24,14.22,1.12,1.22
2014-02-06,1907.89,16.57,0.88,14.35,1.13,1.21
2014-02-07,1922.5,14.61,0.77,14.46,1.14,1.2
2014-02-10,1923.3,0.8,0.04,14.47,1.14,1.2
2014-02-11,1932.06,8.76,0.46,14.53,1.15,1.19
2014-02-12,1935.84,3.78,0.2,14.56,1.15,1.19
2014-02-13,1926.96,-8.88,-0.46,14.49,1.14,1.19
2014-02-14,1940.28,13.32,0.69,14.63,1.15,1.19
2014-02-17,1946.36,6.08,0.31,14.68,1.15,1.18
2014-02-18,1946.91,0.55,0.03,14.68,1.15,1.18
2014-02-19,1942.93,-3.98,-0.2,14.65,1.15,1.19
2014-02-20,1930.57,-12.36,-0.64,14.56,1.14,1.19
2014-02-21,1957.83,27.26,1.41,14.77,1.16,1.18
2014-02-24,1949.05,-8.78,-0.45,14.7,1.15,1.18
2014-02-25,1964.86,15.81,0.81,14.82,1.16,1.17
2014-02-26,1970.77,5.91,0.3,14.87,1.17,1.17
2014-02-27,1978.43,7.66,0.39,14.93,1.17,1.16
2014-02-28,1979.99,1.56,0.08,14.94,1.17,1.16
2014-03-03,1964.69,-15.3,-0.77,14.82,1.16,1.17
2014-03-04,1954.11,-10.58,-0.54,14.74,1.16,1.18
2014-03-05,1971.24,17.13,0.88,14.87,1.17,1.17
2014-03-06,1975.62,4.38,0.22,14.9,1.17,1.17
2014-03-07,1974.68,-0.94,-0.05,14.9,1.17,1.17
2014-03-10,1954.42,-20.26,-1.03,14.75,1.16,1.18
2014-03-11,1963.87,9.45,0.48,14.82,1.16,1.17
2014-03-12,1932.54,-31.33,-1.6,14.58,1.14,1.19
2014-03-13,1934.38,1.84,0.1,14.59,1.15,1.19
2014-03-14,1919.9,-14.48,-0.75,14.45,1.14,1.2
2014-03-17,1927.53,7.63,0.4,14.51,1.14,1.19
2014-03-18,1940.21,12.68,0.66,14.61,1.15,1.19
2014-03-19,1937.68,-2.53,-0.13,14.59,1.15,1.19
2014-03-20,1919.52,-18.16,-0.94,14.45,1.14,1.2
2014-03-21,1934.94,15.42,0.8,14.56,1.15,1.19
2014-03-24,1945.55,10.61,0.55,14.48,1.16,1.18
2014-03-25,1941.25,-4.3,-0.22,14.44,1.15,1.18
2014-03-26,1964.31,23.06,1.19,14.62,1.17,1.17
2014-03-27,1977.97,13.66,0.7,14.72,1.18,1.16
2014-03-28,1981,3.03,0.15,14.74,1.18,1.16
2014-03-31,1985.61,4.61,0.23,14.78,1.18,1.16
2014-04-01,1991.98,6.37,0.32,14.81,1.18,1.15
2014-04-02,1997.25,5.27,0.26,14.85,1.19,1.15
2014-04-03,1993.7,-3.55,-0.18,14.82,1.18,1.15
2014-04-04,1988.09,-5.61,-0.28,14.83,1.18,1.15
2014-04-07,1989.7,1.61,0.08,14.84,1.19,1.15
2014-04-08,1993.03,3.33,0.17,14.86,1.19,1.15
2014-04-09,1998.95,5.92,0.3,14.91,1.19,1.15
2014-04-10,2008.61,9.66,0.48,15.02,1.2,1.14
2014-04-11,1997.44,-11.17,-0.56,14.92,1.19,1.15
2014-04-14,1997.02,-0.42,-0.02,14.92,1.19,1.15
2014-04-15,1992.27,-4.75,-0.24,14.88,1.19,1.15
2014-04-16,1992.21,-0.06,0,14.89,1.19,1.15
2014-04-17,1992.05,-0.16,-0.01,14.89,1.19,1.15
2014-04-18,2004.28,12.23,0.61,14.98,1.19,1.14
2014-04-21,1999.22,-5.06,-0.25,14.94,1.19,1.15
2014-04-22,2004.22,5,0.25,14.98,1.19,1.14
2014-04-23,2000.37,-3.85,-0.19,14.95,1.19,1.14
2014-04-24,1998.34,-2.03,-0.1,14.94,1.19,1.15
2014-04-25,1971.66,-26.68,-1.34,14.74,1.17,1.16
2014-04-28,1969.26,-2.4,-0.12,14.72,1.17,1.16
2014-04-29,1964.77,-4.49,-0.23,14.68,1.17,1.17
2014-04-30,1961.79,-2.98,-0.15,15.03,1.11,1.12
2014-05-02,1959.44,-2.35,-0.12,15.02,1.11,1.12
2014-05-07,1939.88,-19.56,-1,14.87,1.1,1.13
2014-05-08,1950.6,10.72,0.55,14.95,1.1,1.12
2014-05-09,1956.55,5.95,0.31,15.2,1.11,1.12
2014-05-12,1964.94,8.39,0.43,15.27,1.12,1.11
2014-05-13,1982.93,17.99,0.92,15.42,1.13,1.1
2014-05-14,2010.83,27.9,1.41,15.64,1.14,1.09
2014-05-15,2010.2,-0.63,-0.03,15.64,1.14,1.09
2014-05-16,2013.44,3.24,0.16,15.69,1.14,1.09
2014-05-19,2015.14,1.7,0.08,15.7,1.15,1.08
2014-05-20,2011.26,-3.88,-0.19,15.68,1.14,1.09
2014-05-21,2008.33,-2.93,-0.15,15.66,1.14,1.09
2014-05-22,2015.59,7.26,0.36,15.71,1.15,1.08
2014-05-23,2017.17,1.58,0.08,15.69,1.15,1.08
2014-05-26,2010.35,-6.82,-0.34,15.64,1.15,1.09
2014-05-27,1997.63,-12.72,-0.63,15.54,1.14,1.09
2014-05-28,2017.06,19.43,0.97,15.69,1.15,1.08
2014-05-29,2012.26,-4.8,-0.24,15.65,1.15,1.09
2014-05-30,1994.96,-17.3,-0.86,15.51,1.14,1.1
2014-06-02,2002,7.04,0.35,15.57,1.14,1.09
2014-06-03,2008.56,6.56,0.33,15.62,1.15,1.09
2014-06-05,1995.48,-13.08,-0.65,15.52,1.14,1.1
2014-06-09,1990.04,-5.44,-0.27,15.48,1.13,1.1
2014-06-10,2011.8,21.76,1.09,15.65,1.15,1.09
2014-06-11,2014.67,2.87,0.14,15.67,1.15,1.09
2014-06-12,2011.65,-3.02,-0.15,15.64,1.15,1.09
2014-06-13,1990.85,-20.8,-1.03,15.48,1.14,1.1
2014-06-16,1993.59,2.74,0.14,15.51,1.14,1.1
2014-06-17,2001.55,7.96,0.4,15.57,1.14,1.09
2014-06-18,1989.49,-12.06,-0.6,15.47,1.13,1.1
2014-06-19,1992.03,2.54,0.13,15.5,1.14,1.1
2014-06-20,1968.07,-23.96,-1.2,15.36,1.12,1.11
2014-06-23,1974.92,6.85,0.35,15.37,1.13,1.11
2014-06-24,1994.35,19.43,0.98,15.52,1.14,1.1
2014-06-25,1981.77,-12.58,-0.63,15.57,1.13,1.1
2014-06-26,1995.05,13.28,0.67,15.68,1.14,1.09
2014-06-27,1988.51,-6.54,-0.33,15.63,1.13,1.1
2014-06-30,2002.21,13.7,0.69,15.74,1.14,1.09
2014-07-01,1999,-3.21,-0.16,15.71,1.14,1.09
2014-07-02,2015.28,16.28,0.81,15.85,1.15,1.08
2014-07-03,2010.97,-4.31,-0.21,15.82,1.15,1.09
2014-07-04,2009.66,-1.31,-0.07,15.81,1.15,1.09
2014-07-07,2005.12,-4.54,-0.23,15.77,1.14,1.09
2014-07-08,2006.66,1.54,0.08,15.61,1.14,1.09
2014-07-09,2000.5,-6.16,-0.31,15.56,1.13,1.09
2014-07-10,2002.84,2.34,0.12,15.58,1.14,1.09
2014-07-11,1988.74,-14.1,-0.7,15.47,1.13,1.1
2014-07-14,1993.88,5.14,0.26,15.51,1.13,1.1
2014-07-15,2012.72,18.84,0.94,15.7,1.14,1.08
2014-07-16,2013.48,0.76,0.04,15.71,1.14,1.08
2014-07-17,2020.9,7.42,0.37,15.76,1.15,1.08
2014-07-18,2019.42,-1.48,-0.07,15.75,1.14,1.08
2014-07-21,2018.5,-0.92,-0.05,15.75,1.14,1.08
2014-07-22,2028.93,10.43,0.52,15.83,1.15,1.08
2014-07-23,2028.32,-0.61,-0.03,15.82,1.15,1.08
2014-07-24,2026.62,-1.7,-0.08,15.81,1.15,1.08
2014-07-25,2033.85,7.23,0.36,15.86,1.15,1.07
2014-07-28,2048.81,14.96,0.74,15.98,1.16,1.07
2014-07-29,2061.97,13.16,0.64,16.09,1.17,1.06
2014-07-30,2082.61,20.64,1,16.25,1.18,1.05
2014-07-31,2076.12,-6.49,-0.31,16.2,1.18,1.05
2014-08-01,2073.1,-3.02,-0.15,16.17,1.17,1.05
2014-08-04,2080.42,7.32,0.35,16.23,1.18,1.05
2014-08-05,2066.26,-14.16,-0.68,16.12,1.17,1.06
2014-08-06,2060.73,-5.53,-0.27,16.08,1.17,1.06
2014-08-07,2054.51,-6.22,-0.3,16.04,1.17,1.06
2014-08-08,2031.1,-23.41,-1.14,15.86,1.15,1.07
2014-08-11,2039.37,8.27,0.41,15.93,1.16,1.07
2014-08-12,2041.47,2.1,0.1,15.94,1.16,1.07
2014-08-13,2062.36,20.89,1.02,16.1,1.17,1.06
2014-08-14,2063.22,0.86,0.04,16.15,1.17,1.06
2014-08-18,2053.13,-10.09,-0.49,16.05,1.16,1.06
2014-08-19,2071.14,18.01,0.88,16.19,1.17,1.05
2014-08-20,2072.78,1.64,0.08,16.21,1.18,1.05
2014-08-21,2044.21,-28.57,-1.38,15.98,1.16,1.07
2014-08-22,2056.7,12.49,0.61,16.08,1.17,1.06
2014-08-25,2060.89,4.19,0.2,16.11,1.17,1.06
2014-08-26,2068.05,7.16,0.35,16.17,1.17,1.06
2014-08-27,2074.93,6.88,0.33,16.22,1.18,1.05
2014-08-28,2075.76,0.83,0.04,16.23,1.18,1.05
2014-08-29,2068.54,-7.22,-0.35,16.18,1.17,1.05
2014-09-01,2067.86,-0.68,-0.03,16.17,1.17,1.06
2014-09-02,2051.58,-16.28,-0.79,16.05,1.16,1.06
2014-09-03,2051.2,-0.38,-0.02,16.04,1.16,1.06
2014-09-04,2056.26,5.06,0.25,16.08,1.17,1.06
2014-09-05,2049.41,-6.85,-0.33,16.03,1.16,1.06
2014-09-11,2034.16,-15.25,-0.74,15.91,1.15,1.07
2014-09-12,2041.86,7.7,0.38,15.97,1.16,1.07
2014-09-15,2035.82,-6.04,-0.3,15.92,1.15,1.07
2014-09-16,2042.92,7.1,0.35,15.98,1.16,1.07
2014-09-17,2062.61,19.69,0.96,16.13,1.17,1.06
2014-09-18,2047.74,-14.87,-0.72,16.02,1.16,1.07
2014-09-19,2053.82,6.08,0.3,16.06,1.17,1.06
2014-09-22,2039.27,-14.55,-0.71,15.95,1.16,1.07
2014-09-23,2028.91,-10.36,-0.51,15.87,1.15,1.08
2014-09-24,2035.64,6.73,0.33,15.92,1.15,1.07
2014-09-25,2034.11,-1.53,-0.08,15.91,1.15,1.07
2014-09-26,2031.64,-2.47,-0.12,15.89,1.15,1.07
2014-09-29,2026.6,-5.04,-0.25,15.85,1.15,1.08
2014-09-30,2020.09,-6.51,-0.32,15.8,1.15,1.08
2014-10-01,1991.54,-28.55,-1.41,15.58,1.13,1.1
2014-10-02,1976.16,-15.38,-0.77,15.46,1.12,1.1
2014-10-06,1968.39,-7.77,-0.39,15.39,1.12,1.11
2014-10-07,1972.91,4.52,0.23,15.42,1.12,1.11
2014-10-08,1965.25,-7.66,-0.39,15.36,1.11,1.11
2014-10-10,1940.92,-24.33,-1.24,15.17,1.1,1.12
2014-10-13,1927.21,-13.71,-0.71,15.07,1.09,1.13
2014-10-14,1929.25,2.04,0.11,15.09,1.09,1.13
2014-10-15,1925.91,-3.34,-0.17,15.06,1.09,1.13
2014-10-16,1918.83,-7.08,-0.37,15,1.09,1.14
2014-10-17,1900.66,-18.17,-0.95,14.86,1.08,1.15
2014-10-20,1930.06,29.4,1.55,15.09,1.09,1.13
2014-10-21,1915.28,-14.78,-0.77,14.97,1.09,1.14
2014-10-22,1936.97,21.69,1.13,15.15,1.1,1.13
2014-10-23,1931.65,-5.32,-0.27,15.11,1.09,1.13
2014-10-24,1925.69,-5.96,-0.31,15.06,1.09,1.15
2014-10-27,1931.97,6.28,0.33,15.11,1.1,1.15
2014-10-28,1925.68,-6.29,-0.33,15.06,1.09,1.15
2014-10-29,1961.17,35.49,1.84,15.34,1.11,1.13
2014-10-30,1958.93,-2.24,-0.11,15.32,1.11,1.13
2014-10-31,1964.43,5.5,0.28,15.37,1.11,1.13
2014-11-03,1952.97,-11.46,-0.58,15.28,1.11,1.13
2014-11-04,1935.19,-17.78,-0.91,15.14,1.1,1.14
2014-11-05,1931.43,-3.76,-0.19,15.11,1.1,1.15
2014-11-06,1936.48,5.05,0.26,15.15,1.1,1.14
2014-11-07,1939.87,3.39,0.18,15.18,1.1,1.14
2014-11-10,1958.23,18.36,0.95,15.33,1.11,1.13
2014-11-11,1963,4.77,0.24,15.36,1.11,1.13
2014-11-12,1967.27,4.27,0.22,15.4,1.12,1.13
2014-11-13,1960.51,-6.76,-0.34,15.35,1.11,1.13
2014-11-14,1945.14,-15.37,-0.78,15.22,1.1,1.12
2014-11-17,1943.63,-1.51,-0.08,15.49,1.12,1.12
2014-11-18,1967.01,23.38,1.2,15.68,1.14,1.1
2014-11-19,1966.87,-0.14,-0.01,15.47,1.15,1.12
